"participation","year","count"
"1120175","2020",1
"1120175","2021",2
"1120175","2022",1
"1120175","2023",2
"1120180","2017",1
"1120180","2018",1
"1120180","2019",1
"1120180","2020",1
"1120180","2021",1
"1120180","2022",0
"1120180","2023",1
"1120181","2017",0
"1120181","2018",1
"1120181","2019",2
"1120181","2020",0
"1120181","2021",1
"1120181","2022",1
"1120181","2023",1
"1120200","2017",0
"1120200","2018",1
"1120200","2019",0
"1120200","2020",0
"1120200","2021",0
"1120200","2022",0
"1120200","2023",0
"1120234","2017",1
"1120234","2018",1
"1120234","2019",1
"1120234","2020",1
"1120234","2021",0
"1120234","2022",1
"1120234","2023",0
"1120240","2017",0
"1120240","2018",1
"1120240","2019",0
"1120240","2020",1
"1120240","2021",0
"1120240","2022",1
"1120240","2023",0
"1120270","2017",0
"1120270","2018",1
"1120270","2019",0
"1120270","2020",0
"1120270","2021",0
"1120270","2022",0
"1120270","2023",0
"1120277","2017",0
"1120277","2018",2
"1120277","2019",1
"1120277","2020",1
"1120277","2021",0
"1120277","2022",0
"1120277","2023",0
"1120333","2017",0
"1120333","2018",1
"1120333","2019",1
"1120333","2020",0
"1120333","2021",0
"1120333","2022",0
"1120333","2023",0
"1120335","2017",0
"1120335","2018",1
"1120335","2019",1
"1120335","2020",0
"1120335","2021",0
"1120335","2022",0
"1120335","2023",0
"1120340","2017",0
"1120340","2018",0
"1120340","2019",0
"1120340","2020",1
"1120340","2021",0
"1120340","2022",0
"1120340","2023",0
"1120360","2017",0
"1120360","2018",1
"1120360","2019",0
"1120360","2020",0
"1120360","2021",0
"1120360","2022",0
"1120360","2023",0
"1120403","2017",0
"1120403","2018",1
"1120403","2019",0
"1120403","2020",0
"1120403","2021",0
"1120403","2022",0
"1120403","2023",0
"1120420","2017",0
"1120420","2018",1
"1120420","2019",0
"1120420","2020",0
"1120420","2021",0
"1120420","2022",0
"1120420","2023",0
"1120435","2017",0
"1120435","2018",1
"1120435","2019",0
"1120435","2020",1
"1120435","2021",1
"1120435","2022",0
"1120435","2023",1
"1120440","2017",0
"1120440","2018",1
"1120440","2019",1
"1120440","2020",0
"1120440","2021",0
"1120440","2022",0
"1120440","2023",1
"1120454","2017",1
"1120454","2018",0
"1120454","2019",0
"1120454","2020",0
"1120454","2021",0
"1120454","2022",0
"1120454","2023",0
"1120474","2017",0
"1120474","2018",3
"1120474","2019",1
"1120474","2020",2
"1120474","2021",0
"1120474","2022",2
"1120474","2023",1
"1120479","2017",0
"1120479","2018",1
"1120479","2019",1
"1120479","2020",1
"1120479","2021",1
"1120479","2022",1
"1120479","2023",1
"1120499","2017",0
"1120499","2018",1
"1120499","2019",1
"1120499","2020",1
"1120499","2021",1
"1120499","2022",0
"1120499","2023",1
"1120543","2017",0
"1120543","2018",1
"1120543","2019",0
"1120543","2020",0
"1120543","2021",0
"1120543","2022",0
"1120543","2023",0
"1120574","2017",0
"1120574","2018",1
"1120574","2019",1
"1120574","2020",1
"1120574","2021",1
"1120574","2022",0
"1120574","2023",1
"1120596","2017",0
"1120596","2018",0
"1120596","2019",1
"1120596","2020",0
"1120596","2021",0
"1120596","2022",0
"1120596","2023",0
"1120615","2017",1
"1120615","2018",1
"1120615","2019",2
"1120615","2020",2
"1120615","2021",1
"1120615","2022",2
"1120615","2023",1
"1120630","2017",0
"1120630","2018",1
"1120630","2019",2
"1120630","2020",1
"1120630","2021",1
"1120630","2022",1
"1120630","2023",2
"1120663","2017",0
"1120663","2018",0
"1120663","2019",0
"1120663","2020",0
"1120663","2021",1
"1120663","2022",0
"1120663","2023",0
"1120690","2017",1
"1120690","2018",8
"1120690","2019",3
"1120690","2020",1
"1120690","2021",1
"1120690","2022",0
"1120690","2023",0
"1120695","2017",1
"1120695","2018",1
"1120695","2019",0
"1120695","2020",0
"1120695","2021",0
"1120695","2022",1
"1120695","2023",0
"1120696","2017",0
"1120696","2018",1
"1120696","2019",1
"1120696","2020",1
"1120696","2021",0
"1120696","2022",0
"1120696","2023",1
"1120700","2017",0
"1120700","2018",1
"1120700","2019",1
"1120700","2020",0
"1120700","2021",0
"1120700","2022",1
"1120700","2023",0
"1120735","2017",0
"1120735","2018",1
"1120735","2019",1
"1120735","2020",1
"1120735","2021",1
"1120735","2022",1
"1120735","2023",0
"1120750","2017",1
"1120750","2018",1
"1120750","2019",0
"1120750","2020",1
"1120750","2021",1
"1120750","2022",1
"1120750","2023",0
"1120756","2017",0
"1120756","2018",1
"1120756","2019",1
"1120756","2020",0
"1120756","2021",0
"1120756","2022",1
"1120756","2023",1
"1120783","2017",0
"1120783","2018",1
"1120783","2019",1
"1120783","2020",1
"1120783","2021",0
"1120783","2022",0
"1120783","2023",0
"1120787","2017",0
"1120787","2018",1
"1120787","2019",1
"1120787","2020",1
"1120787","2021",0
"1120787","2022",0
"1120787","2023",0
"1120796","2017",0
"1120796","2018",0
"1120796","2019",1
"1120796","2020",0
"1120796","2021",0
"1120796","2022",1
"1120796","2023",0
"1120798","2017",0
"1120798","2018",1
"1120798","2019",1
"1120798","2020",0
"1120798","2021",1
"1120798","2022",1
"1120798","2023",1
"1120820","2017",0
"1120820","2018",1
"1120820","2019",0
"1120820","2020",0
"1120820","2021",0
"1120820","2022",0
"1120820","2023",1
"1120875","2017",1
"1120875","2018",1
"1120875","2019",0
"1120875","2020",1
"1120875","2021",1
"1120875","2022",0
"1120875","2023",0
"1121002","2017",0
"1121002","2018",1
"1121002","2019",1
"1121002","2020",0
"1121002","2021",1
"1121002","2022",0
"1121002","2023",0
"1121005","2017",0
"1121005","2018",0
"1121005","2019",1
"1121005","2020",0
"1121005","2021",0
"1121005","2022",0
"1121005","2023",0
"1121010","2017",1
"1121010","2018",1
"1121010","2019",1
"1121010","2020",1
"1121010","2021",1
"1121010","2022",1
"1121010","2023",1
"1121036","2017",0
"1121036","2018",2
"1121036","2019",1
"1121036","2020",1
"1121036","2021",0
"1121036","2022",1
"1121036","2023",0
"1121040","2017",1
"1121040","2018",0
"1121040","2019",0
"1121040","2020",1
"1121040","2021",1
"1121040","2022",0
"1121040","2023",0
"1121060","2017",0
"1121060","2018",1
"1121060","2019",0
"1121060","2020",0
"1121060","2021",0
"1121060","2022",0
"1121060","2023",0
"1121065","2017",0
"1121065","2018",1
"1121065","2019",1
"1121065","2020",0
"1121065","2021",0
"1121065","2022",0
"1121065","2023",0
"1121072","2017",1
"1121072","2018",1
"1121072","2019",0
"1121072","2020",0
"1121072","2021",1
"1121072","2022",0
"1121072","2023",1
"1121090","2017",1
"1121090","2018",1
"1121090","2019",1
"1121090","2020",0
"1121090","2021",0
"1121090","2022",0
"1121090","2023",0
"1121092","2017",0
"1121092","2018",0
"1121092","2019",1
"1121092","2020",0
"1121092","2021",1
"1121092","2022",0
"1121092","2023",1
"1121111","2017",0
"1121111","2018",1
"1121111","2019",1
"1121111","2020",0
"1121111","2021",1
"1121111","2022",0
"1121111","2023",1
"1121135","2017",0
"1121135","2018",1
"1121135","2019",0
"1121135","2020",0
"1121135","2021",0
"1121135","2022",0
"1121135","2023",0
"1121206","2017",0
"1121206","2018",1
"1121206","2019",2
"1121206","2020",0
"1121206","2021",1
"1121206","2022",1
"1121206","2023",2
"1121230","2017",0
"1121230","2018",1
"1121230","2019",1
"1121230","2020",1
"1121230","2021",2
"1121230","2022",2
"1121230","2023",1
"1121260","2017",0
"1121260","2018",1
"1121260","2019",1
"1121260","2020",1
"1121260","2021",1
"1121260","2022",1
"1121260","2023",1
"1121310","2017",0
"1121310","2018",3
"1121310","2019",3
"1121310","2020",1
"1121310","2021",0
"1121310","2022",0
"1121310","2023",0
"1121315","2017",0
"1121315","2018",0
"1121315","2019",0
"1121315","2020",1
"1121315","2021",0
"1121315","2022",0
"1121315","2023",0
"1121325","2017",0
"1121325","2018",1
"1121325","2019",1
"1121325","2020",0
"1121325","2021",0
"1121325","2022",0
"1121325","2023",0
"1121327","2017",0
"1121327","2018",1
"1121327","2019",1
"1121327","2020",1
"1121327","2021",0
"1121327","2022",0
"1121327","2023",0
"1121335","2017",0
"1121335","2018",2
"1121335","2019",1
"1121335","2020",1
"1121335","2021",2
"1121335","2022",1
"1121335","2023",1
"1121358","2017",0
"1121358","2018",1
"1121358","2019",0
"1121358","2020",1
"1121358","2021",0
"1121358","2022",1
"1121358","2023",0
"1121360","2017",0
"1121360","2018",1
"1121360","2019",1
"1121360","2020",0
"1121360","2021",0
"1121360","2022",0
"1121360","2023",0
"1121418","2017",0
"1121418","2018",4
"1121418","2019",1
"1121418","2020",3
"1121418","2021",1
"1121418","2022",1
"1121418","2023",4
"1121430","2017",1
"1121430","2018",1
"1121430","2019",1
"1121430","2020",1
"1121430","2021",0
"1121430","2022",0
"1121430","2023",0
"1121431","2017",1
"1121431","2018",1
"1121431","2019",1
"1121431","2020",1
"1121431","2021",0
"1121431","2022",0
"1121431","2023",0
"1121450","2017",0
"1121450","2018",1
"1121450","2019",1
"1121450","2020",1
"1121450","2021",1
"1121450","2022",1
"1121450","2023",1
"1121455","2017",0
"1121455","2018",1
"1121455","2019",1
"1121455","2020",1
"1121455","2021",0
"1121455","2022",1
"1121455","2023",0
"1121480","2017",1
"1121480","2018",1
"1121480","2019",1
"1121480","2020",1
"1121480","2021",1
"1121480","2022",0
"1121480","2023",0
"1121482","2017",0
"1121482","2018",0
"1121482","2019",1
"1121482","2020",0
"1121482","2021",0
"1121482","2022",0
"1121482","2023",0
"1121484","2017",0
"1121484","2018",1
"1121484","2019",1
"1121484","2020",0
"1121484","2021",1
"1121484","2022",0
"1121484","2023",0
"1121488","2017",1
"1121488","2018",0
"1121488","2019",1
"1121488","2020",0
"1121488","2021",0
"1121488","2022",0
"1121488","2023",0
"1121511","2017",0
"1121511","2018",2
"1121511","2019",1
"1121511","2020",1
"1121511","2021",2
"1121511","2022",1
"1121511","2023",1
"1121524","2017",0
"1121524","2018",1
"1121524","2019",1
"1121524","2020",1
"1121524","2021",1
"1121524","2022",1
"1121524","2023",1
"1121530","2017",0
"1121530","2018",0
"1121530","2019",1
"1121530","2020",0
"1121530","2021",0
"1121530","2022",1
"1121530","2023",1
"1121531","2017",0
"1121531","2018",1
"1121531","2019",0
"1121531","2020",0
"1121531","2021",0
"1121531","2022",0
"1121531","2023",0
"1121535","2017",0
"1121535","2018",1
"1121535","2019",1
"1121535","2020",1
"1121535","2021",1
"1121535","2022",0
"1121535","2023",1
"1121560","2017",0
"1121560","2018",0
"1121560","2019",1
"1121560","2020",0
"1121560","2021",1
"1121560","2022",0
"1121560","2023",0
"1121585","2017",0
"1121585","2018",1
"1121585","2019",0
"1121585","2020",0
"1121585","2021",0
"1121585","2022",0
"1121585","2023",0
"1121620","2017",1
"1121620","2018",1
"1121620","2019",0
"1121620","2020",0
"1121620","2021",1
"1121620","2022",0
"1121620","2023",0
"1121650","2017",0
"1121650","2018",0
"1121650","2019",1
"1121650","2020",0
"1121650","2021",0
"1121650","2022",0
"1121650","2023",0
"1121725","2017",0
"1121725","2018",0
"1121725","2019",0
"1121725","2020",1
"1121725","2021",1
"1121725","2022",0
"1121725","2023",2
"1121733","2017",0
"1121733","2018",1
"1121733","2019",0
"1121733","2020",0
"1121733","2021",1
"1121733","2022",0
"1121733","2023",0
"1122405","2017",0
"1122405","2018",1
"1122405","2019",0
"1122405","2020",1
"1122405","2021",1
"1122405","2022",1
"1122405","2023",0
"1123574","2017",0
"1123574","2018",1
"1123574","2019",0
"1123574","2020",0
"1123574","2021",0
"1123574","2022",0
"1123574","2023",0
"1124318","2017",0
"1124318","2018",0
"1124318","2019",1
"1124318","2020",1
"1124318","2021",0
"1124318","2022",0
"1124318","2023",0
"1124319","2017",0
"1124319","2018",1
"1124319","2019",0
"1124319","2020",0
"1124319","2021",0
"1124319","2022",0
"1124319","2023",0
"1124365","2017",0
"1124365","2018",1
"1124365","2019",1
"1124365","2020",1
"1124365","2021",1
"1124365","2022",1
"1124365","2023",1
"1124637","2017",0
"1124637","2018",1
"1124637","2019",1
"1124637","2020",0
"1124637","2021",0
"1124637","2022",0
"1124637","2023",0
"1124950","2017",1
"1124950","2018",1
"1124950","2019",1
"1124950","2020",1
"1124950","2021",1
"1124950","2022",0
"1124950","2023",2
"1124989","2017",0
"1124989","2018",1
"1124989","2019",1
"1124989","2020",0
"1124989","2021",0
"1124989","2022",0
"1124989","2023",0
"1127513","2017",0
"1127513","2018",1
"1127513","2019",0
"1127513","2020",0
"1127513","2021",0
"1127513","2022",0
"1127513","2023",0
"1128432","2017",0
"1128432","2018",0
"1128432","2019",0
"1128432","2020",0
"1128432","2021",0
"1128432","2022",1
"1128432","2023",0
"1130000","2017",0
"1130000","2018",0
"1130000","2019",1
"1130000","2020",1
"1130000","2021",0
"1130000","2022",0
"1130000","2023",1
"1130001","2017",0
"1130001","2018",1
"1130001","2019",1
"1130001","2020",0
"1130001","2021",0
"1130001","2022",1
"1130001","2023",0
"1130002","2017",0
"1130002","2018",0
"1130002","2019",1
"1130002","2020",0
"1130002","2021",0
"1130002","2022",0
"1130002","2023",0
"1130006","2017",0
"1130006","2018",3
"1130006","2019",3
"1130006","2020",3
"1130006","2021",2
"1130006","2022",3
"1130006","2023",2
"1130008","2017",0
"1130008","2018",1
"1130008","2019",0
"1130008","2020",1
"1130008","2021",0
"1130008","2022",0
"1130008","2023",0
"1130009","2017",0
"1130009","2018",1
"1130009","2019",0
"1130009","2020",0
"1130009","2021",0
"1130009","2022",0
"1130009","2023",0
"1130012","2017",0
"1130012","2018",0
"1130012","2019",2
"1130012","2020",0
"1130012","2021",1
"1130012","2022",0
"1130012","2023",0
"1130013","2017",1
"1130013","2018",6
"1130013","2019",8
"1130013","2020",5
"1130013","2021",6
"1130013","2022",5
"1130013","2023",3
"1130016","2017",1
"1130016","2018",0
"1130016","2019",1
"1130016","2020",0
"1130016","2021",1
"1130016","2022",1
"1130016","2023",1
"1130019","2017",0
"1130019","2018",1
"1130019","2019",1
"1130019","2020",0
"1130019","2021",1
"1130019","2022",0
"1130019","2023",1
"1130021","2017",0
"1130021","2018",1
"1130021","2019",0
"1130021","2020",0
"1130021","2021",0
"1130021","2022",0
"1130021","2023",0
"1130026","2017",0
"1130026","2018",1
"1130026","2019",1
"1130026","2020",0
"1130026","2021",1
"1130026","2022",1
"1130026","2023",2
"1130029","2017",0
"1130029","2018",0
"1130029","2019",0
"1130029","2020",1
"1130029","2021",0
"1130029","2022",0
"1130029","2023",0
"1130030","2017",0
"1130030","2018",1
"1130030","2019",0
"1130030","2020",0
"1130030","2021",0
"1130030","2022",0
"1130030","2023",0
"1130035","2017",0
"1130035","2018",1
"1130035","2019",0
"1130035","2020",1
"1130035","2021",0
"1130035","2022",1
"1130035","2023",0
"1130036","2017",0
"1130036","2018",0
"1130036","2019",1
"1130036","2020",0
"1130036","2021",0
"1130036","2022",0
"1130036","2023",0
"1130037","2017",0
"1130037","2018",3
"1130037","2019",3
"1130037","2020",1
"1130037","2021",2
"1130037","2022",2
"1130037","2023",1
"1130041","2017",0
"1130041","2018",1
"1130041","2019",1
"1130041","2020",1
"1130041","2021",0
"1130041","2022",1
"1130041","2023",2
"1130047","2017",0
"1130047","2018",1
"1130047","2019",2
"1130047","2020",1
"1130047","2021",0
"1130047","2022",2
"1130047","2023",1
"1130052","2017",0
"1130052","2018",1
"1130052","2019",0
"1130052","2020",0
"1130052","2021",0
"1130052","2022",0
"1130052","2023",0
"1130053","2017",0
"1130053","2018",1
"1130053","2019",1
"1130053","2020",1
"1130053","2021",2
"1130053","2022",1
"1130053","2023",2
"1130054","2017",0
"1130054","2018",1
"1130054","2019",1
"1130054","2020",0
"1130054","2021",0
"1130054","2022",0
"1130054","2023",0
"1130055","2017",0
"1130055","2018",1
"1130055","2019",2
"1130055","2020",1
"1130055","2021",1
"1130055","2022",1
"1130055","2023",1
"1130058","2017",0
"1130058","2018",0
"1130058","2019",0
"1130058","2020",1
"1130058","2021",0
"1130058","2022",0
"1130058","2023",0
"1130060","2017",0
"1130060","2018",2
"1130060","2019",1
"1130060","2020",1
"1130060","2021",0
"1130060","2022",0
"1130060","2023",0
"1130062","2017",0
"1130062","2018",1
"1130062","2019",1
"1130062","2020",1
"1130062","2021",1
"1130062","2022",1
"1130062","2023",1
"1130064","2017",1
"1130064","2018",1
"1130064","2019",1
"1130064","2020",1
"1130064","2021",0
"1130064","2022",1
"1130064","2023",1
"1130066","2017",0
"1130066","2018",1
"1130066","2019",1
"1130066","2020",0
"1130066","2021",1
"1130066","2022",1
"1130066","2023",1
"1130067","2017",0
"1130067","2018",1
"1130067","2019",0
"1130067","2020",1
"1130067","2021",0
"1130067","2022",0
"1130067","2023",0
"1130069","2017",1
"1130069","2018",1
"1130069","2019",1
"1130069","2020",0
"1130069","2021",0
"1130069","2022",1
"1130069","2023",0
"1130070","2017",0
"1130070","2018",1
"1130070","2019",1
"1130070","2020",0
"1130070","2021",0
"1130070","2022",0
"1130070","2023",0
"1130071","2017",0
"1130071","2018",0
"1130071","2019",1
"1130071","2020",0
"1130071","2021",0
"1130071","2022",0
"1130071","2023",0
"1130072","2017",0
"1130072","2018",1
"1130072","2019",1
"1130072","2020",1
"1130072","2021",0
"1130072","2022",0
"1130072","2023",0
"1130073","2017",0
"1130073","2018",1
"1130073","2019",1
"1130073","2020",1
"1130073","2021",0
"1130073","2022",0
"1130073","2023",0
"1130074","2017",0
"1130074","2018",0
"1130074","2019",2
"1130074","2020",0
"1130074","2021",0
"1130074","2022",0
"1130074","2023",0
"1130075","2017",0
"1130075","2018",0
"1130075","2019",0
"1130075","2020",1
"1130075","2021",0
"1130075","2022",0
"1130075","2023",0
"1130077","2017",0
"1130077","2018",1
"1130077","2019",1
"1130077","2020",1
"1130077","2021",1
"1130077","2022",0
"1130077","2023",1
"1130078","2017",0
"1130078","2018",1
"1130078","2019",1
"1130078","2020",1
"1130078","2021",0
"1130078","2022",0
"1130078","2023",0
"1130082","2017",0
"1130082","2018",1
"1130082","2019",1
"1130082","2020",0
"1130082","2021",0
"1130082","2022",0
"1130082","2023",0
"1130084","2017",0
"1130084","2018",2
"1130084","2019",2
"1130084","2020",1
"1130084","2021",1
"1130084","2022",0
"1130084","2023",0
"1130086","2017",1
"1130086","2018",0
"1130086","2019",0
"1130086","2020",0
"1130086","2021",0
"1130086","2022",0
"1130086","2023",0
"1130087","2017",0
"1130087","2018",1
"1130087","2019",1
"1130087","2020",0
"1130087","2021",1
"1130087","2022",0
"1130087","2023",0
"1130088","2017",0
"1130088","2018",1
"1130088","2019",1
"1130088","2020",0
"1130088","2021",1
"1130088","2022",1
"1130088","2023",1
"1130089","2017",0
"1130089","2018",0
"1130089","2019",1
"1130089","2020",0
"1130089","2021",0
"1130089","2022",0
"1130089","2023",0
"1130092","2017",0
"1130092","2018",1
"1130092","2019",1
"1130092","2020",0
"1130092","2021",0
"1130092","2022",1
"1130092","2023",0
"1130094","2017",0
"1130094","2018",1
"1130094","2019",0
"1130094","2020",0
"1130094","2021",0
"1130094","2022",0
"1130094","2023",0
"1130095","2017",0
"1130095","2018",1
"1130095","2019",1
"1130095","2020",0
"1130095","2021",0
"1130095","2022",1
"1130095","2023",0
"1130096","2017",0
"1130096","2018",1
"1130096","2019",1
"1130096","2020",1
"1130096","2021",1
"1130096","2022",0
"1130096","2023",0
